"","Time.results.were.received","MD5.hash.of.participant.s.IP.address","Controller.name","Item.number","Element.number","Type","Group.Ibex","PennElementType","PennElementName","Parameter","Value","EventTime","ID","SentNumber","WhichCategory","Matrix","Subject","Predicate","SentType","Negation","CompTruth","SubStat","Token","MatchingCategory","MismatchingCategory","Group","Comments","study","order","goal","Study"
"1587",1589649410,"446b5e471f1cdf3f88a3404fb019821f","PennController",7,1,"Train","NULL","Text","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","Print",NA,1589649275178,"A2R8IV2PWFTY00","train_think_F","Geographers think that Spain is in Africa","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","",NA,NA,"","","","","","","cb","1","MS",NA
"1588",1589649410,"446b5e471f1cdf3f88a3404fb019821f","PennController",7,1,"Train","NULL","Selector","unnamed-Selector","Selection","Disagree",1589649277132,"A2R8IV2PWFTY00","train_think_F","Geographers think that Spain is in Africa","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","",NA,NA,"","","","","","","cb","1","MS",NA
"1589",1589649410,"446b5e471f1cdf3f88a3404fb019821f","PennController",7,1,"Train","NULL","PennController","9","_Trial_","End",1589649277134,"A2R8IV2PWFTY00","train_think_F","Geographers think that Spain is in Africa","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","",NA,NA,"","","","","","","cb","1","MS",NA
"1590",1589649410,"446b5e471f1cdf3f88a3404fb019821f","DashedSentence",8,0,"Train","NULL","Dentists think that flossing is good for you","","","",NA,"","","","","","","",NA,NA,"","","","","","","cb","1","MS",NA
"1591",1589649410,"446b5e471f1cdf3f88a3404fb019821f","PennController",8,1,"Train","NULL","PennController","10","_Trial_","Start",1589649279964,"A2R8IV2PWFTY00","train_think_T","Dentists think that flossing is good for you","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","",NA,NA,"","","","","","","cb","1","MS",NA
"1592",1589649410,"446b5e471f1cdf3f88a3404fb019821f","PennController",8,1,"Train","NULL","Text","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","Print",NA,1589649279969,"A2R8IV2PWFTY00","train_think_T","Dentists think that flossing is good for you","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","",NA,NA,"","","","","","","cb","1","MS",NA
"1593",1589649410,"446b5e471f1cdf3f88a3404fb019821f","PennController",8,1,"Train","NULL","Selector","unnamed-Selector","Selection","Agree",1589649280791,"A2R8IV2PWFTY00","train_think_T","Dentists think that flossing is good for you","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","",NA,NA,"","","","","","","cb","1","MS",NA
"1594",1589649410,"446b5e471f1cdf3f88a3404fb019821f","PennController",8,1,"Train","NULL","PennController","10","_Trial_","End",1589649280792,"A2R8IV2PWFTY00","train_think_T","Dentists think that flossing is good for you","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","",NA,NA,"","","","","","","cb","1","MS",NA
"1595",1589649410,"446b5e471f1cdf3f88a3404fb019821f","DashedSentence",9,0,"Train","NULL","Nutritionists think that eating a lot of sugar is healthy","","","",NA,"","","","","","","",NA,NA,"","","","","","","cb","1","MS",NA
"1596",1589649410,"446b5e471f1cdf3f88a3404fb019821f","PennController",9,1,"Train","NULL","PennController","11","_Trial_","Start",1589649284354,"A2R8IV2PWFTY00","train_think_F","Nutritionists think that eating a lot of sugar is healthy","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","",NA,NA,"","","","","","","cb","1","MS",NA
"1597",1589649410,"446b5e471f1cdf3f88a3404fb019821f","PennController",9,1,"Train","NULL","Text","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","Print",NA,1589649284359,"A2R8IV2PWFTY00","train_think_F","Nutritionists think that eating a lot of sugar is healthy","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","",NA,NA,"","","","","","","cb","1","MS",NA
"1598",1589649410,"446b5e471f1cdf3f88a3404fb019821f","PennController",9,1,"Train","NULL","Selector","unnamed-Selector","Selection","Disagree",1589649285603,"A2R8IV2PWFTY00","train_think_F","Nutritionists think that eating a lot of sugar is healthy","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","",NA,NA,"","","","","","","cb","1","MS",NA
"1599",1589649410,"446b5e471f1cdf3f88a3404fb019821f","PennController",9,1,"Train","NULL","PennController","11","_Trial_","End",1589649285604,"A2R8IV2PWFTY00","train_think_F","Nutritionists think that eating a lot of sugar is healthy","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","",NA,NA,"","","","","","","cb","1","MS",NA
"1600",1589649410,"446b5e471f1cdf3f88a3404fb019821f","PennController",10,0,"end_train","NULL","PennController","2","_Trial_","Start",1589649285607,"NULL","","","","","","",NA,NA,"","","","","","","cb","1","MS",NA
"1601",1589649410,"446b5e471f1cdf3f88a3404fb019821f","PennController",10,0,"end_train","NULL","PennController","2","_Trial_","End",1589649289930,"NULL","","","","","","",NA,NA,"","","","","","","cb","1","MS",NA
"1602",1589649410,"446b5e471f1cdf3f88a3404fb019821f","DashedSentence",29,0,"test","NULL","Zoologists know that tunas are fishes","","","",NA,"","","","","","","",NA,NA,"","","","","","","cb","1","MS",NA
"1603",1589649410,"446b5e471f1cdf3f88a3404fb019821f","PennController",29,1,"test","NULL","PennController","30","_Trial_","Start",1589649291998,"A2R8IV2PWFTY00","1","Matching","Zoologists know that","Token","Category","T4",0,1,"expert","tunas","fishes","birds","B","NULL","cb","1","MS",NA
"1604",1589649410,"446b5e471f1cdf3f88a3404fb019821f","PennController",29,1,"test","NULL","Selector","unnamed-Selector","Selection","Agree",1589649294094,"A2R8IV2PWFTY00","1","Matching","Zoologists know that","Token","Category","T4",0,1,"expert","tunas","fishes","birds","B","NULL","cb","1","MS",NA
"1605",1589649410,"446b5e471f1cdf3f88a3404fb019821f","PennController",29,1,"test","NULL","PennController","30","_Trial_","End",1589649294095,"A2R8IV2PWFTY00","1","Matching","Zoologists know that","Token","Category","T4",0,1,"expert","tunas","fishes","birds","B","NULL","cb","1","MS",NA
"1606",1589649410,"446b5e471f1cdf3f88a3404fb019821f","DashedSentence",30,0,"test","NULL","Zoologists know that monkeys are mammals","","","",NA,"","","","","","","",NA,NA,"","","","","","","cb","1","MS",NA
"1607",1589649410,"446b5e471f1cdf3f88a3404fb019821f","PennController",30,1,"test","NULL","PennController","31","_Trial_","Start",1589649296182,"A2R8IV2PWFTY00","1","Matching","Zoologists know that","Token","Category","T4",0,1,"expert","monkeys","mammals","fruit","B","NULL","cb","1","MS",NA
"1608",1589649410,"446b5e471f1cdf3f88a3404fb019821f","PennController",30,1,"test","NULL","Selector","unnamed-Selector","Selection","Agree",1589649297858,"A2R8IV2PWFTY00","1","Matching","Zoologists know that","Token","Category","T4",0,1,"expert","monkeys","mammals","fruit","B","NULL","cb","1","MS",NA
"1609",1589649410,"446b5e471f1cdf3f88a3404fb019821f","PennController",30,1,"test","NULL","PennController","31","_Trial_","End",1589649297860,"A2R8IV2PWFTY00","1","Matching","Zoologists know that","Token","Category","T4",0,1,"expert","monkeys","mammals","fruit","B","NULL","cb","1","MS",NA
"1610",1589649410,"446b5e471f1cdf3f88a3404fb019821f","DashedSentence",37,0,"test","NULL","Babies don't know that pythons are reptiles","","","",NA,"","","","","","","",NA,NA,"","","","","","","cb","1","MS",NA
"1611",1589649410,"446b5e471f1cdf3f88a3404fb019821f","PennController",37,1,"test","NULL","PennController","38","_Trial_","Start",1589649300338,"A2R8IV2PWFTY00","5","Matching","Babies don't know that","Token","Category","T6",1,1,"novice","pythons","reptiles","mammals","B","NULL","cb","1","MS",NA
"1612",1589649410,"446b5e471f1cdf3f88a3404fb019821f","PennController",37,1,"test","NULL","Selector","unnamed-Selector","Selection","Agree",1589649303272,"A2R8IV2PWFTY00","5","Matching","Babies don't know that","Token","Category","T6",1,1,"novice","pythons","reptiles","mammals","B","NULL","cb","1","MS",NA
"1613",1589649410,"446b5e471f1cdf3f88a3404fb019821f","PennController",37,1,"test","NULL","PennController","38","_Trial_","End",1589649303273,"A2R8IV2PWFTY00","5","Matching","Babies don't know that","Token","Category","T6",1,1,"novice","pythons","reptiles","mammals","B","NULL","cb","1","MS",NA
"1614",1589649410,"446b5e471f1cdf3f88a3404fb019821f","DashedSentence",41,0,"test","NULL","Zoologists don't say that pigeons are reptiles","","","",NA,"","","","","","","",NA,NA,"","","","","","","cb","1","MS",NA
"1615",1589649410,"446b5e471f1cdf3f88a3404fb019821f","PennController",41,1,"test","NULL","PennController","42","_Trial_","Start",1589649305730,"A2R8IV2PWFTY00","7","Mismatching","Zoologists don't say that","Token","Category","T7",1,0,"expert","pigeons","birds","reptiles","B","NULL","cb","1","MS",NA
"1616",1589649410,"446b5e471f1cdf3f88a3404fb019821f","PennController",41,1,"test","NULL","Selector","unnamed-Selector","Selection","Agree",1589649307283,"A2R8IV2PWFTY00","7","Mismatching","Zoologists don't say that","Token","Category","T7",1,0,"expert","pigeons","birds","reptiles","B","NULL","cb","1","MS",NA
"1617",1589649410,"446b5e471f1cdf3f88a3404fb019821f","PennController",41,1,"test","NULL","PennController","42","_Trial_","End",1589649307285,"A2R8IV2PWFTY00","7","Mismatching","Zoologists don't say that","Token","Category","T7",1,0,"expert","pigeons","birds","reptiles","B","NULL","cb","1","MS",NA
"1618",1589649410,"446b5e471f1cdf3f88a3404fb019821f","DashedSentence",34,0,"test","NULL","Zoologists don't know that ticks are insects","","","",NA,"","","","","","","",NA,NA,"","","","","","","cb","1","MS",NA
"1619",1589649410,"446b5e471f1cdf3f88a3404fb019821f","PennController",34,1,"test","NULL","PennController","35","_Trial_","Start",1589649309747,"A2R8IV2PWFTY00","3","Matching","Zoologists don't know that","Token","Category","T3",1,1,"expert","ticks","insects","fishes","B","NULL","cb","1","MS",NA
"1620",1589649410,"446b5e471f1cdf3f88a3404fb019821f","PennController",34,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1589649311054,"A2R8IV2PWFTY00","3","Matching","Zoologists don't know that","Token","Category","T3",1,1,"expert","ticks","insects","fishes","B","NULL","cb","1","MS",NA
"1621",1589649410,"446b5e471f1cdf3f88a3404fb019821f","PennController",34,1,"test","NULL","PennController","35","_Trial_","End",1589649311056,"A2R8IV2PWFTY00","3","Matching","Zoologists don't know that","Token","Category","T3",1,1,"expert","ticks","insects","fishes","B","NULL","cb","1","MS",NA
"1622",1589649410,"446b5e471f1cdf3f88a3404fb019821f","DashedSentence",40,0,"test","NULL","Babies don't know that watermellon are insects","","","",NA,"","","","","","","",NA,NA,"","","","","","","cb","1","MS",NA
"1623",1589649410,"446b5e471f1cdf3f88a3404fb019821f","PennController",40,1,"test","NULL","PennController","41","_Trial_","Start",1589649313523,"A2R8IV2PWFTY00","6","Mismatching","Babies don't know that","Token","Category","T5",1,0,"novice","watermellon","fruits","insects","B","NULL","cb","1","MS",NA
"1624",1589649410,"446b5e471f1cdf3f88a3404fb019821f","PennController",40,1,"test","NULL","Selector","unnamed-Selector","Selection","Agree",1589649318097,"A2R8IV2PWFTY00","6","Mismatching","Babies don't know that","Token","Category","T5",1,0,"novice","watermellon","fruits","insects","B","NULL","cb","1","MS",NA
"1625",1589649410,"446b5e471f1cdf3f88a3404fb019821f","PennController",40,1,"test","NULL","PennController","41","_Trial_","End",1589649318098,"A2R8IV2PWFTY00","6","Mismatching","Babies don't know that","Token","Category","T5",1,0,"novice","watermellon","fruits","insects","B","NULL","cb","1","MS",NA
"1626",1589649410,"446b5e471f1cdf3f88a3404fb019821f","DashedSentence",43,0,"test","NULL","Babies say that vultures are reptiles","","","",NA,"","","","","","","",NA,NA,"","","","","","","cb","1","MS",NA
"1627",1589649410,"446b5e471f1cdf3f88a3404fb019821f","PennController",43,1,"test","NULL","PennController","44","_Trial_","Start",1589649320191,"A2R8IV2PWFTY00","8","Mismatching","Babies say that","Token","Category","T8",0,0,"novice","vultures","birds","reptiles","B","NULL","cb","1","MS",NA
"1628",1589649410,"446b5e471f1cdf3f88a3404fb019821f","PennController",43,1,"test","NULL","Selector","unnamed-Selector","Selection","Agree",1589649325249,"A2R8IV2PWFTY00","8","Mismatching","Babies say that","Token","Category","T8",0,0,"novice","vultures","birds","reptiles","B","NULL","cb","1","MS",NA
"1629",1589649410,"446b5e471f1cdf3f88a3404fb019821f","PennController",43,1,"test","NULL","PennController","44","_Trial_","End",1589649325251,"A2R8IV2PWFTY00","8","Mismatching","Babies say that","Token","Category","T8",0,0,"novice","vultures","birds","reptiles","B","NULL","cb","1","MS",NA
"1630",1589649410,"446b5e471f1cdf3f88a3404fb019821f","DashedSentence",46,0,"test","NULL","Babies say that bears are mammals","","","",NA,"","","","","","","",NA,NA,"","","","","","","cb","1","MS",NA
"1631",1589649410,"446b5e471f1cdf3f88a3404fb019821f","PennController",46,1,"test","NULL","PennController","47","_Trial_","Start",1589649327360,"A2R8IV2PWFTY00","9","Matching","Babies say that","Token","Category","T9",0,1,"novice","bears","mammals","fruit","B","NULL","cb","1","MS",NA
"1632",1589649410,"446b5e471f1cdf3f88a3404fb019821f","PennController",46,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1589649337850,"A2R8IV2PWFTY00","9","Matching","Babies say that","Token","Category","T9",0,1,"novice","bears","mammals","fruit","B","NULL","cb","1","MS",NA
"1633",1589649410,"446b5e471f1cdf3f88a3404fb019821f","PennController",46,1,"test","NULL","PennController","47","_Trial_","End",1589649337851,"A2R8IV2PWFTY00","9","Matching","Babies say that","Token","Category","T9",0,1,"novice","bears","mammals","fruit","B","NULL","cb","1","MS",NA
"1634",1589649410,"446b5e471f1cdf3f88a3404fb019821f","DashedSentence",36,0,"test","NULL","Zoologists don't know that beetles are fishes","","","",NA,"","","","","","","",NA,NA,"","","","","","","cb","1","MS",NA
"1635",1589649410,"446b5e471f1cdf3f88a3404fb019821f","PennController",36,1,"test","NULL","PennController","37","_Trial_","Start",1589649340313,"A2R8IV2PWFTY00","4","Mismatching","Zoologists don't know that","Token","Category","T1",1,0,"expert","beetles","insects","fishes","B","NULL","cb","1","MS",NA
"1636",1589649410,"446b5e471f1cdf3f88a3404fb019821f","PennController",36,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1589649350668,"A2R8IV2PWFTY00","4","Mismatching","Zoologists don't know that","Token","Category","T1",1,0,"expert","beetles","insects","fishes","B","NULL","cb","1","MS",NA
"1637",1589649410,"446b5e471f1cdf3f88a3404fb019821f","PennController",36,1,"test","NULL","PennController","37","_Trial_","End",1589649350669,"A2R8IV2PWFTY00","4","Mismatching","Zoologists don't know that","Token","Category","T1",1,0,"expert","beetles","insects","fishes","B","NULL","cb","1","MS",NA
"1638",1589649410,"446b5e471f1cdf3f88a3404fb019821f","DashedSentence",42,0,"test","NULL","Zoologists don't say that kiwis are insects","","","",NA,"","","","","","","",NA,NA,"","","","","","","cb","1","MS",NA
"1639",1589649410,"446b5e471f1cdf3f88a3404fb019821f","PennController",42,1,"test","NULL","PennController","43","_Trial_","Start",1589649353120,"A2R8IV2PWFTY00","7","Mismatching","Zoologists don't say that","Token","Category","T7",1,0,"expert","kiwis","fruits","insects","B","NULL","cb","1","MS",NA
"1640",1589649410,"446b5e471f1cdf3f88a3404fb019821f","PennController",42,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1589649357451,"A2R8IV2PWFTY00","7","Mismatching","Zoologists don't say that","Token","Category","T7",1,0,"expert","kiwis","fruits","insects","B","NULL","cb","1","MS",NA
"1641",1589649410,"446b5e471f1cdf3f88a3404fb019821f","PennController",42,1,"test","NULL","PennController","43","_Trial_","End",1589649357458,"A2R8IV2PWFTY00","7","Mismatching","Zoologists don't say that","Token","Category","T7",1,0,"expert","kiwis","fruits","insects","B","NULL","cb","1","MS",NA
"1642",1589649410,"446b5e471f1cdf3f88a3404fb019821f","DashedSentence",31,0,"test","NULL","Zoologists know that trouts are birds","","","",NA,"","","","","","","",NA,NA,"","","","","","","cb","1","MS",NA
"1643",1589649410,"446b5e471f1cdf3f88a3404fb019821f","PennController",31,1,"test","NULL","PennController","32","_Trial_","Start",1589649359537,"A2R8IV2PWFTY00","2","Mismatching","Zoologists know that","Token","Category","T2",0,0,"expert","trouts","fishes","birds","B","NULL","cb","1","MS",NA
