"","ID","SentType","Token","SentNumber","Group","RT","N","SubStat","Negation","CompTruth","Matrix","order","goal","study","Value","logRT"
"6003","A3N5RLYH05PY8L","T7","trouts",7,"F",582,1,"expert",1,0,"Zoologists don't say that",2,"ms","cb","Disagree",6.36647044773144
"6004","A3N5RLYH05PY8L","T7","trouts",7,"F",582,1,"expert",1,0,"Zoologists don't say that",2,"ms","cb","Agree",6.36647044773144
"6005","A3N5RLYH05PY8L","T8","cobras",8,"F",1354,1,"novice",0,0,"Babies say that",2,"ms","cb","Disagree",7.21081845347222
"6006","A3N5RLYH05PY8L","T8","cobras",8,"F",1354,1,"novice",0,0,"Babies say that",2,"ms","cb","Disagree",7.21081845347222
"6007","A3N5RLYH05PY8L","T8","ticks",8,"F",1485,1,"novice",0,0,"Babies say that",2,"ms","cb","Disagree",7.3031700512368
"6008","A3N5RLYH05PY8L","T8","ticks",8,"F",1485,1,"novice",0,0,"Babies say that",2,"ms","cb","Disagree",7.3031700512368
"6009","A3N5RLYH05PY8L","T9","beetles",9,"F",949,1,"novice",0,1,"Babies say that",2,"ms","cb","Agree",6.85540879860993
"6010","A3N5RLYH05PY8L","T9","beetles",9,"F",949,1,"novice",0,1,"Babies say that",2,"ms","cb","Agree",6.85540879860993
"6011","A3N5RLYH05PY8L","T9","tortoises",9,"F",2125,1,"novice",0,1,"Babies say that",2,"ms","cb","Agree",7.66152708135852
"6012","A3N5RLYH05PY8L","T9","tortoises",9,"F",2125,1,"novice",0,1,"Babies say that",2,"ms","cb","Agree",7.66152708135852
"6013","A3QDBNW2H8EMFW","T1","monkeys",4,"H",316,1,"expert",1,0,"Zoologists don't know that",1,"MS","cb","Agree",5.75574221358691
"6014","A3QDBNW2H8EMFW","T1","monkeys",4,"H",316,1,"expert",1,0,"Zoologists don't know that",1,"MS","cb","Disagree",5.75574221358691
"6015","A3QDBNW2H8EMFW","T1","tunas",4,"H",1207,1,"expert",1,0,"Zoologists don't know that",1,"MS","cb","Agree",7.09589322109753
"6016","A3QDBNW2H8EMFW","T1","tunas",4,"H",1207,1,"expert",1,0,"Zoologists don't know that",1,"MS","cb","Disagree",7.09589322109753
"6017","A3QDBNW2H8EMFW","T2","oranges",2,"H",297,1,"expert",0,0,"Zoologists know that",1,"MS","cb","Disagree",5.6937321388027
"6018","A3QDBNW2H8EMFW","T2","oranges",2,"H",297,1,"expert",0,0,"Zoologists know that",1,"MS","cb","Disagree",5.6937321388027
"6019","A3QDBNW2H8EMFW","T2","vultures",2,"H",309,1,"expert",0,0,"Zoologists know that",1,"MS","cb","Disagree",5.73334127689775
"6020","A3QDBNW2H8EMFW","T2","vultures",2,"H",309,1,"expert",0,0,"Zoologists know that",1,"MS","cb","Disagree",5.73334127689775
"6021","A3QDBNW2H8EMFW","T3","bears",3,"H",1258,1,"expert",1,1,"Zoologists don't know that",1,"MS","cb","Disagree",7.13727843726039
"6022","A3QDBNW2H8EMFW","T3","bears",3,"H",1258,1,"expert",1,1,"Zoologists don't know that",1,"MS","cb","Disagree",7.13727843726039
"6023","A3QDBNW2H8EMFW","T3","salmon",3,"H",977,1,"expert",1,1,"Zoologists don't know that",1,"MS","cb","Disagree",6.88448665204278
"6024","A3QDBNW2H8EMFW","T3","salmon",3,"H",977,1,"expert",1,1,"Zoologists don't know that",1,"MS","cb","Disagree",6.88448665204278
"6025","A3QDBNW2H8EMFW","T4","kiwis",1,"H",283,1,"expert",0,1,"Zoologists know that",1,"MS","cb","Agree",5.64544689764324
"6026","A3QDBNW2H8EMFW","T4","kiwis",1,"H",283,1,"expert",0,1,"Zoologists know that",1,"MS","cb","Agree",5.64544689764324
"6027","A3QDBNW2H8EMFW","T4","pigeons",1,"H",190,1,"expert",0,1,"Zoologists know that",1,"MS","cb","Agree",5.24702407216049
"6028","A3QDBNW2H8EMFW","T4","pigeons",1,"H",190,1,"expert",0,1,"Zoologists know that",1,"MS","cb","Agree",5.24702407216049
"6029","A3QDBNW2H8EMFW","T5","cobras",6,"H",1327,1,"novice",1,0,"Babies don't know that",1,"MS","cb","Agree",7.19067603433221
"6030","A3QDBNW2H8EMFW","T5","cobras",6,"H",1327,1,"novice",1,0,"Babies don't know that",1,"MS","cb","Disagree",7.19067603433221
"6031","A3QDBNW2H8EMFW","T5","ticks",6,"H",787,1,"novice",1,0,"Babies don't know that",1,"MS","cb","Agree",6.6682282484174
"6032","A3QDBNW2H8EMFW","T5","ticks",6,"H",787,1,"novice",1,0,"Babies don't know that",1,"MS","cb","Disagree",6.6682282484174
"6033","A3QDBNW2H8EMFW","T6","cows",5,"H",767,1,"novice",1,1,"Babies don't know that",1,"MS","cb","Agree",6.64248680136726
"6034","A3QDBNW2H8EMFW","T6","cows",5,"H",767,1,"novice",1,1,"Babies don't know that",1,"MS","cb","Agree",6.64248680136726
"6035","A3QDBNW2H8EMFW","T6","trouts",5,"H",417,1,"novice",1,1,"Babies don't know that",1,"MS","cb","Agree",6.0330862217988
"6036","A3QDBNW2H8EMFW","T6","trouts",5,"H",417,1,"novice",1,1,"Babies don't know that",1,"MS","cb","Agree",6.0330862217988
"6037","A3QDBNW2H8EMFW","T7","beetles",7,"H",565,1,"expert",1,0,"Zoologists don't say that",1,"MS","cb","Disagree",6.33682573114644
"6038","A3QDBNW2H8EMFW","T7","beetles",7,"H",565,1,"expert",1,0,"Zoologists don't say that",1,"MS","cb","Agree",6.33682573114644
"6039","A3QDBNW2H8EMFW","T7","tortoises",7,"H",707,1,"expert",1,0,"Zoologists don't say that",1,"MS","cb","Disagree",6.56103066589657
"6040","A3QDBNW2H8EMFW","T7","tortoises",7,"H",707,1,"expert",1,0,"Zoologists don't say that",1,"MS","cb","Agree",6.56103066589657
"6041","A3QDBNW2H8EMFW","T8","bees",8,"H",367,1,"novice",0,0,"Babies say that",1,"MS","cb","Disagree",5.90536184805457
"6042","A3QDBNW2H8EMFW","T8","bees",8,"H",367,1,"novice",0,0,"Babies say that",1,"MS","cb","Disagree",5.90536184805457
"6043","A3QDBNW2H8EMFW","T8","pythons",8,"H",738,1,"novice",0,0,"Babies say that",1,"MS","cb","Disagree",6.60394382460047
"6044","A3QDBNW2H8EMFW","T8","pythons",8,"H",738,1,"novice",0,0,"Babies say that",1,"MS","cb","Disagree",6.60394382460047
"6045","A3QDBNW2H8EMFW","T9","parrots",9,"H",1092,1,"novice",0,1,"Babies say that",1,"MS","cb","Agree",6.99576615630485
"6046","A3QDBNW2H8EMFW","T9","parrots",9,"H",1092,1,"novice",0,1,"Babies say that",1,"MS","cb","Agree",6.99576615630485
"6047","A3QDBNW2H8EMFW","T9","watermellon",9,"H",656,1,"novice",0,1,"Babies say that",1,"MS","cb","Agree",6.48616078894409
"6048","A3QDBNW2H8EMFW","T9","watermellon",9,"H",656,1,"novice",0,1,"Babies say that",1,"MS","cb","Agree",6.48616078894409
"6049","A3QRZPJT2CT2IK","T1","kiwis",4,"E",4107,1,"expert",1,0,"Zoologists don't know that",2,"ma","cb","Disagree",8.32044811395656
"6050","A3QRZPJT2CT2IK","T1","kiwis",4,"E",4107,1,"expert",1,0,"Zoologists don't know that",2,"ma","cb","Disagree",8.32044811395656
"6051","A3QRZPJT2CT2IK","T1","pigeons",4,"E",1809,1,"expert",1,0,"Zoologists don't know that",2,"ma","cb","Disagree",7.50052948539529
"6052","A3QRZPJT2CT2IK","T1","pigeons",4,"E",1809,1,"expert",1,0,"Zoologists don't know that",2,"ma","cb","Disagree",7.50052948539529
"6053","A3QRZPJT2CT2IK","T2","bees",2,"E",942,1,"expert",0,0,"Zoologists know that",2,"ma","cb","Disagree",6.84800527457636
"6054","A3QRZPJT2CT2IK","T2","bees",2,"E",942,1,"expert",0,0,"Zoologists know that",2,"ma","cb","Disagree",6.84800527457636
"6055","A3QRZPJT2CT2IK","T2","pythons",2,"E",1937,1,"expert",0,0,"Zoologists know that",2,"ma","cb","Disagree",7.568895663407
"6056","A3QRZPJT2CT2IK","T2","pythons",2,"E",1937,1,"expert",0,0,"Zoologists know that",2,"ma","cb","Disagree",7.568895663407
"6057","A3QRZPJT2CT2IK","T3","parrots",3,"E",1174,1,"expert",1,1,"Zoologists don't know that",2,"ma","cb","Disagree",7.06817200038804
"6058","A3QRZPJT2CT2IK","T3","parrots",3,"E",1174,1,"expert",1,1,"Zoologists don't know that",2,"ma","cb","Agree",7.06817200038804
"6059","A3QRZPJT2CT2IK","T3","watermellon",3,"E",1705,1,"expert",1,1,"Zoologists don't know that",2,"ma","cb","Disagree",7.44132038971762
"6060","A3QRZPJT2CT2IK","T3","watermellon",3,"E",1705,1,"expert",1,1,"Zoologists don't know that",2,"ma","cb","Agree",7.44132038971762
"6061","A3QRZPJT2CT2IK","T4","beetles",1,"E",688,1,"expert",0,1,"Zoologists know that",2,"ma","cb","Agree",6.53378883793334
"6062","A3QRZPJT2CT2IK","T4","beetles",1,"E",688,1,"expert",0,1,"Zoologists know that",2,"ma","cb","Agree",6.53378883793334
"6063","A3QRZPJT2CT2IK","T4","tortoises",1,"E",945,1,"expert",0,1,"Zoologists know that",2,"ma","cb","Agree",6.85118492749374
"6064","A3QRZPJT2CT2IK","T4","tortoises",1,"E",945,1,"expert",0,1,"Zoologists know that",2,"ma","cb","Agree",6.85118492749374
"6065","A3QRZPJT2CT2IK","T5","bears",6,"E",2433,1,"novice",1,0,"Babies don't know that",2,"ma","cb","Disagree",7.79688034278352
"6066","A3QRZPJT2CT2IK","T5","bears",6,"E",2433,1,"novice",1,0,"Babies don't know that",2,"ma","cb","Disagree",7.79688034278352
"6067","A3QRZPJT2CT2IK","T5","salmon",6,"E",2849,1,"novice",1,0,"Babies don't know that",2,"ma","cb","Disagree",7.95472333449791
"6068","A3QRZPJT2CT2IK","T5","salmon",6,"E",2849,1,"novice",1,0,"Babies don't know that",2,"ma","cb","Disagree",7.95472333449791
"6069","A3QRZPJT2CT2IK","T6","oranges",5,"E",1066,1,"novice",1,1,"Babies don't know that",2,"ma","cb","Agree",6.97166860472579
"6070","A3QRZPJT2CT2IK","T6","oranges",5,"E",1066,1,"novice",1,1,"Babies don't know that",2,"ma","cb","Disagree",6.97166860472579
"6071","A3QRZPJT2CT2IK","T6","vultures",5,"E",1019,1,"novice",1,1,"Babies don't know that",2,"ma","cb","Agree",6.92657703322272
"6072","A3QRZPJT2CT2IK","T6","vultures",5,"E",1019,1,"novice",1,1,"Babies don't know that",2,"ma","cb","Disagree",6.92657703322272
"6073","A3QRZPJT2CT2IK","T7","monkeys",7,"E",558,1,"expert",1,0,"Zoologists don't say that",2,"ma","cb","Disagree",6.32435896238131
"6074","A3QRZPJT2CT2IK","T7","monkeys",7,"E",558,1,"expert",1,0,"Zoologists don't say that",2,"ma","cb","Disagree",6.32435896238131
"6075","A3QRZPJT2CT2IK","T7","tunas",7,"E",3029,1,"expert",1,0,"Zoologists don't say that",2,"ma","cb","Disagree",8.01598781102724
"6076","A3QRZPJT2CT2IK","T7","tunas",7,"E",3029,1,"expert",1,0,"Zoologists don't say that",2,"ma","cb","Disagree",8.01598781102724
"6077","A3QRZPJT2CT2IK","T8","cows",8,"E",671,1,"novice",0,0,"Babies say that",2,"ma","cb","Disagree",6.50876913697168
"6078","A3QRZPJT2CT2IK","T8","cows",8,"E",671,1,"novice",0,0,"Babies say that",2,"ma","cb","Disagree",6.50876913697168
"6079","A3QRZPJT2CT2IK","T8","trouts",8,"E",2289,1,"novice",0,0,"Babies say that",2,"ma","cb","Disagree",7.73587031995257
"6080","A3QRZPJT2CT2IK","T8","trouts",8,"E",2289,1,"novice",0,0,"Babies say that",2,"ma","cb","Disagree",7.73587031995257
"6081","A3QRZPJT2CT2IK","T9","cobras",9,"E",1001,1,"novice",0,1,"Babies say that",2,"ma","cb","Disagree",6.90875477931522
"6082","A3QRZPJT2CT2IK","T9","cobras",9,"E",1001,1,"novice",0,1,"Babies say that",2,"ma","cb","Disagree",6.90875477931522
"6083","A3QRZPJT2CT2IK","T9","ticks",9,"E",64,1,"novice",0,1,"Babies say that",2,"ma","cb","Disagree",4.15888308335967
"6084","A3QRZPJT2CT2IK","T9","ticks",9,"E",64,1,"novice",0,1,"Babies say that",2,"ma","cb","Disagree",4.15888308335967
"6085","A3RDH0U2H6JCBC","T1","bears",4,"G",551,1,"expert",1,0,"Zoologists don't know that",2,"ma","cb","Disagree",6.31173480915291
"6086","A3RDH0U2H6JCBC","T1","bears",4,"G",551,1,"expert",1,0,"Zoologists don't know that",2,"ma","cb","Disagree",6.31173480915291
"6087","A3RDH0U2H6JCBC","T1","salmon",4,"G",457,1,"expert",1,0,"Zoologists don't know that",2,"ma","cb","Disagree",6.12468339089421
"6088","A3RDH0U2H6JCBC","T1","salmon",4,"G",457,1,"expert",1,0,"Zoologists don't know that",2,"ma","cb","Disagree",6.12468339089421
"6089","A3RDH0U2H6JCBC","T2","kiwis",2,"G",673,1,"expert",0,0,"Zoologists know that",2,"ma","cb","Agree",6.51174532964473
"6090","A3RDH0U2H6JCBC","T2","kiwis",2,"G",673,1,"expert",0,0,"Zoologists know that",2,"ma","cb","Disagree",6.51174532964473
"6091","A3RDH0U2H6JCBC","T2","pigeons",2,"G",1095,1,"expert",0,0,"Zoologists know that",2,"ma","cb","Agree",6.9985096422506
"6092","A3RDH0U2H6JCBC","T2","pigeons",2,"G",1095,1,"expert",0,0,"Zoologists know that",2,"ma","cb","Disagree",6.9985096422506
"6093","A3RDH0U2H6JCBC","T3","oranges",3,"G",943,1,"expert",1,1,"Zoologists don't know that",2,"ma","cb","Disagree",6.84906628263346
"6094","A3RDH0U2H6JCBC","T3","oranges",3,"G",943,1,"expert",1,1,"Zoologists don't know that",2,"ma","cb","Disagree",6.84906628263346
"6095","A3RDH0U2H6JCBC","T3","vultures",3,"G",889,1,"expert",1,1,"Zoologists don't know that",2,"ma","cb","Disagree",6.7900972355139
"6096","A3RDH0U2H6JCBC","T3","vultures",3,"G",889,1,"expert",1,1,"Zoologists don't know that",2,"ma","cb","Disagree",6.7900972355139
"6097","A3RDH0U2H6JCBC","T4","parrots",1,"G",833,1,"expert",0,1,"Zoologists know that",2,"ma","cb","Agree",6.72503364216684
"6098","A3RDH0U2H6JCBC","T4","parrots",1,"G",833,1,"expert",0,1,"Zoologists know that",2,"ma","cb","Agree",6.72503364216684
"6099","A3RDH0U2H6JCBC","T4","watermellon",1,"G",630,1,"expert",0,1,"Zoologists know that",2,"ma","cb","Agree",6.44571981938558
"6100","A3RDH0U2H6JCBC","T4","watermellon",1,"G",630,1,"expert",0,1,"Zoologists know that",2,"ma","cb","Agree",6.44571981938558
"6101","A3RDH0U2H6JCBC","T5","cows",6,"G",621,1,"novice",1,0,"Babies don't know that",2,"ma","cb","Disagree",6.43133108193348
"6102","A3RDH0U2H6JCBC","T5","cows",6,"G",621,1,"novice",1,0,"Babies don't know that",2,"ma","cb","Disagree",6.43133108193348
"6103","A3RDH0U2H6JCBC","T5","trouts",6,"G",776,1,"novice",1,0,"Babies don't know that",2,"ma","cb","Disagree",6.65415252018322
"6104","A3RDH0U2H6JCBC","T5","trouts",6,"G",776,1,"novice",1,0,"Babies don't know that",2,"ma","cb","Disagree",6.65415252018322
"6105","A3RDH0U2H6JCBC","T6","monkeys",5,"G",1169,1,"novice",1,1,"Babies don't know that",2,"ma","cb","Disagree",7.06390396147207
"6106","A3RDH0U2H6JCBC","T6","monkeys",5,"G",1169,1,"novice",1,1,"Babies don't know that",2,"ma","cb","Disagree",7.06390396147207
"6107","A3RDH0U2H6JCBC","T6","tunas",5,"G",1477,1,"novice",1,1,"Babies don't know that",2,"ma","cb","Disagree",7.29776828253138
"6108","A3RDH0U2H6JCBC","T6","tunas",5,"G",1477,1,"novice",1,1,"Babies don't know that",2,"ma","cb","Disagree",7.29776828253138
"6109","A3RDH0U2H6JCBC","T7","cobras",7,"G",1354,1,"expert",1,0,"Zoologists don't say that",2,"ma","cb","Agree",7.21081845347222
"6110","A3RDH0U2H6JCBC","T7","cobras",7,"G",1354,1,"expert",1,0,"Zoologists don't say that",2,"ma","cb","Agree",7.21081845347222
"6111","A3RDH0U2H6JCBC","T7","ticks",7,"G",1370,1,"expert",1,0,"Zoologists don't say that",2,"ma","cb","Agree",7.22256601882217
"6112","A3RDH0U2H6JCBC","T7","ticks",7,"G",1370,1,"expert",1,0,"Zoologists don't say that",2,"ma","cb","Agree",7.22256601882217
"6113","A3RDH0U2H6JCBC","T8","beetles",8,"G",736,1,"novice",0,0,"Babies say that",2,"ma","cb","Disagree",6.60123011872888
"6114","A3RDH0U2H6JCBC","T8","beetles",8,"G",736,1,"novice",0,0,"Babies say that",2,"ma","cb","Disagree",6.60123011872888
"6115","A3RDH0U2H6JCBC","T8","tortoises",8,"G",535,1,"novice",0,0,"Babies say that",2,"ma","cb","Disagree",6.28226674689601
"6116","A3RDH0U2H6JCBC","T8","tortoises",8,"G",535,1,"novice",0,0,"Babies say that",2,"ma","cb","Disagree",6.28226674689601
"6117","A3RDH0U2H6JCBC","T9","bees",9,"G",531,1,"novice",0,1,"Babies say that",2,"ma","cb","Agree",6.27476202124194
"6118","A3RDH0U2H6JCBC","T9","bees",9,"G",531,1,"novice",0,1,"Babies say that",2,"ma","cb","Agree",6.27476202124194
"6119","A3RDH0U2H6JCBC","T9","pythons",9,"G",1062,1,"novice",0,1,"Babies say that",2,"ma","cb","Agree",6.96790920180188
"6120","A3RDH0U2H6JCBC","T9","pythons",9,"G",1062,1,"novice",0,1,"Babies say that",2,"ma","cb","Agree",6.96790920180188
"6121","A3RQN5RZD1N2KP","T1","bees",4,"C",849,1,"expert",1,0,"Zoologists don't know that",1,"MS","cb","Disagree",6.74405918631135
"6122","A3RQN5RZD1N2KP","T1","bees",4,"C",849,1,"expert",1,0,"Zoologists don't know that",1,"MS","cb","Agree",6.74405918631135
"6123","A3RQN5RZD1N2KP","T1","pythons",4,"C",2201,1,"expert",1,0,"Zoologists don't know that",1,"MS","cb","Disagree",7.69666708152646
"6124","A3RQN5RZD1N2KP","T1","pythons",4,"C",2201,1,"expert",1,0,"Zoologists don't know that",1,"MS","cb","Agree",7.69666708152646
"6125","A3RQN5RZD1N2KP","T2","cobras",2,"C",928,1,"expert",0,0,"Zoologists know that",1,"MS","cb","Disagree",6.8330317327862
"6126","A3RQN5RZD1N2KP","T2","cobras",2,"C",928,1,"expert",0,0,"Zoologists know that",1,"MS","cb","Disagree",6.8330317327862
"6127","A3RQN5RZD1N2KP","T2","ticks",2,"C",408,1,"expert",0,0,"Zoologists know that",1,"MS","cb","Disagree",6.01126717440416
"6128","A3RQN5RZD1N2KP","T2","ticks",2,"C",408,1,"expert",0,0,"Zoologists know that",1,"MS","cb","Disagree",6.01126717440416
"6129","A3RQN5RZD1N2KP","T3","beetles",3,"C",1301,1,"expert",1,1,"Zoologists don't know that",1,"MS","cb","Disagree",7.1708884785125
"6130","A3RQN5RZD1N2KP","T3","beetles",3,"C",1301,1,"expert",1,1,"Zoologists don't know that",1,"MS","cb","Disagree",7.1708884785125
"6131","A3RQN5RZD1N2KP","T3","tortoises",3,"C",488,1,"expert",1,1,"Zoologists don't know that",1,"MS","cb","Disagree",6.19031540585315
"6132","A3RQN5RZD1N2KP","T3","tortoises",3,"C",488,1,"expert",1,1,"Zoologists don't know that",1,"MS","cb","Disagree",6.19031540585315
"6133","A3RQN5RZD1N2KP","T4","cows",1,"C",288,1,"expert",0,1,"Zoologists know that",1,"MS","cb","Agree",5.66296048013595
"6134","A3RQN5RZD1N2KP","T4","cows",1,"C",288,1,"expert",0,1,"Zoologists know that",1,"MS","cb","Agree",5.66296048013595
"6135","A3RQN5RZD1N2KP","T4","trouts",1,"C",348,1,"expert",0,1,"Zoologists know that",1,"MS","cb","Agree",5.85220247977447
"6136","A3RQN5RZD1N2KP","T4","trouts",1,"C",348,1,"expert",0,1,"Zoologists know that",1,"MS","cb","Agree",5.85220247977447
"6137","A3RQN5RZD1N2KP","T5","kiwis",6,"C",1988,1,"novice",1,0,"Babies don't know that",1,"MS","cb","Agree",7.59488438721652
"6138","A3RQN5RZD1N2KP","T5","kiwis",6,"C",1988,1,"novice",1,0,"Babies don't know that",1,"MS","cb","Disagree",7.59488438721652
"6139","A3RQN5RZD1N2KP","T5","pigeons",6,"C",2097,1,"novice",1,0,"Babies don't know that",1,"MS","cb","Agree",7.64826303090192
"6140","A3RQN5RZD1N2KP","T5","pigeons",6,"C",2097,1,"novice",1,0,"Babies don't know that",1,"MS","cb","Disagree",7.64826303090192
"6141","A3RQN5RZD1N2KP","T6","parrots",5,"C",2547,1,"novice",1,1,"Babies don't know that",1,"MS","cb","Disagree",7.84267147497946
"6142","A3RQN5RZD1N2KP","T6","parrots",5,"C",2547,1,"novice",1,1,"Babies don't know that",1,"MS","cb","Disagree",7.84267147497946
"6143","A3RQN5RZD1N2KP","T6","watermellon",5,"C",547,1,"novice",1,1,"Babies don't know that",1,"MS","cb","Disagree",6.30444880242198
"6144","A3RQN5RZD1N2KP","T6","watermellon",5,"C",547,1,"novice",1,1,"Babies don't know that",1,"MS","cb","Disagree",6.30444880242198
"6145","A3RQN5RZD1N2KP","T7","oranges",7,"C",878,1,"expert",1,0,"Zoologists don't say that",1,"MS","cb","Agree",6.77764659363512
"6146","A3RQN5RZD1N2KP","T7","oranges",7,"C",878,1,"expert",1,0,"Zoologists don't say that",1,"MS","cb","Agree",6.77764659363512
"6147","A3RQN5RZD1N2KP","T7","vultures",7,"C",1448,1,"expert",1,0,"Zoologists don't say that",1,"MS","cb","Agree",7.27793857294566
"6148","A3RQN5RZD1N2KP","T7","vultures",7,"C",1448,1,"expert",1,0,"Zoologists don't say that",1,"MS","cb","Agree",7.27793857294566
"6149","A3RQN5RZD1N2KP","T8","bears",8,"C",448,1,"novice",0,0,"Babies say that",1,"MS","cb","Disagree",6.10479323241498
"6150","A3RQN5RZD1N2KP","T8","bears",8,"C",448,1,"novice",0,0,"Babies say that",1,"MS","cb","Disagree",6.10479323241498
"6151","A3RQN5RZD1N2KP","T8","salmon",8,"C",458,1,"novice",0,0,"Babies say that",1,"MS","cb","Disagree",6.12686918411419
"6152","A3RQN5RZD1N2KP","T8","salmon",8,"C",458,1,"novice",0,0,"Babies say that",1,"MS","cb","Disagree",6.12686918411419
"6153","A3RQN5RZD1N2KP","T9","monkeys",9,"C",868,1,"novice",0,1,"Babies say that",1,"MS","cb","Agree",6.76619171466035
"6154","A3RQN5RZD1N2KP","T9","monkeys",9,"C",868,1,"novice",0,1,"Babies say that",1,"MS","cb","Agree",6.76619171466035
"6155","A3RQN5RZD1N2KP","T9","tunas",9,"C",531,1,"novice",0,1,"Babies say that",1,"MS","cb","Agree",6.27476202124194
"6156","A3RQN5RZD1N2KP","T9","tunas",9,"C",531,1,"novice",0,1,"Babies say that",1,"MS","cb","Agree",6.27476202124194
"6157","A3RYI5HXC2MJLN","T1","bears",4,"G",2483,1,"expert",1,0,"Zoologists don't know that",2,"ma","cb","Disagree",7.81722278550817
"6158","A3RYI5HXC2MJLN","T1","bears",4,"G",2483,1,"expert",1,0,"Zoologists don't know that",2,"ma","cb","Disagree",7.81722278550817
"6159","A3RYI5HXC2MJLN","T1","salmon",4,"G",2214,1,"expert",1,0,"Zoologists don't know that",2,"ma","cb","Disagree",7.70255611326858
"6160","A3RYI5HXC2MJLN","T1","salmon",4,"G",2214,1,"expert",1,0,"Zoologists don't know that",2,"ma","cb","Disagree",7.70255611326858
"6161","A3RYI5HXC2MJLN","T2","kiwis",2,"G",1420,1,"expert",0,0,"Zoologists know that",2,"ma","cb","Disagree",7.25841215059531
"6162","A3RYI5HXC2MJLN","T2","kiwis",2,"G",1420,1,"expert",0,0,"Zoologists know that",2,"ma","cb","Disagree",7.25841215059531
"6163","A3RYI5HXC2MJLN","T2","pigeons",2,"G",479,1,"expert",0,0,"Zoologists know that",2,"ma","cb","Disagree",6.17170059741091
"6164","A3RYI5HXC2MJLN","T2","pigeons",2,"G",479,1,"expert",0,0,"Zoologists know that",2,"ma","cb","Disagree",6.17170059741091
"6165","A3RYI5HXC2MJLN","T3","oranges",3,"G",1030,1,"expert",1,1,"Zoologists don't know that",2,"ma","cb","Disagree",6.93731408122368
"6166","A3RYI5HXC2MJLN","T3","oranges",3,"G",1030,1,"expert",1,1,"Zoologists don't know that",2,"ma","cb","Disagree",6.93731408122368
"6167","A3RYI5HXC2MJLN","T3","vultures",3,"G",4042,1,"expert",1,1,"Zoologists don't know that",2,"ma","cb","Disagree",8.30449489796357
